2020-02-01,Massachusetts,25,1,0
2020-02-02,Massachusetts,25,1,0
2020-02-03,Massachusetts,25,1,0
2020-02-04,Massachusetts,25,1,0
2020-02-05,Massachusetts,25,1,0
2020-02-06,Massachusetts,25,1,0
2020-02-07,Massachusetts,25,1,0
2020-02-08,Massachusetts,25,1,0
2020-02-09,Massachusetts,25,1,0
2020-02-10,Massachusetts,25,1,0
2020-02-11,Massachusetts,25,1,0
2020-02-12,Massachusetts,25,1,0
2020-02-13,Massachusetts,25,1,0
2020-02-14,Massachusetts,25,1,0
2020-02-15,Massachusetts,25,1,0
2020-02-16,Massachusetts,25,1,0
2020-02-17,Massachusetts,25,1,0
2020-02-18,Massachusetts,25,1,0
2020-02-19,Massachusetts,25,1,0
2020-02-20,Massachusetts,25,1,0
2020-02-21,Massachusetts,25,1,0
2020-02-22,Massachusetts,25,1,0
2020-02-23,Massachusetts,25,1,0
2020-02-24,Massachusetts,25,1,0
2020-02-25,Massachusetts,25,1,0
2020-02-26,Massachusetts,25,1,0
2020-02-27,Massachusetts,25,1,0
2020-02-28,Massachusetts,25,1,0
2020-02-29,Massachusetts,25,1,0
2020-03-01,Massachusetts,25,1,0
2020-03-02,Massachusetts,25,2,0
2020-03-03,Massachusetts,25,2,0
2020-03-04,Massachusetts,25,2,0
2020-03-05,Massachusetts,25,3,0
2020-03-06,Massachusetts,25,8,0
2020-03-07,Massachusetts,25,13,0
2020-03-08,Massachusetts,25,28,0
2020-03-09,Massachusetts,25,41,0
2020-03-10,Massachusetts,25,92,0
2020-03-11,Massachusetts,25,95,0
2020-03-12,Massachusetts,25,108,0
2020-03-13,Massachusetts,25,123,0
2020-03-14,Massachusetts,25,138,0
2020-03-15,Massachusetts,25,164,0
2020-03-16,Massachusetts,25,197,0
2020-03-17,Massachusetts,25,218,0
2020-03-18,Massachusetts,25,256,0
2020-03-19,Massachusetts,25,328,0
2020-03-20,Massachusetts,25,413,1
2020-03-21,Massachusetts,25,525,2
2020-03-22,Massachusetts,25,646,5
2020-03-23,Massachusetts,25,777,9
2020-03-24,Massachusetts,25,1159,11
2020-03-25,Massachusetts,25,1838,15
2020-03-26,Massachusetts,25,2417,25
2020-03-27,Massachusetts,25,3240,35
2020-03-28,Massachusetts,25,4257,44
2020-03-29,Massachusetts,25,4955,48
2020-03-30,Massachusetts,25,5752,56
2020-03-31,Massachusetts,25,6620,89
2020-04-01,Massachusetts,25,7738,122
2020-04-02,Massachusetts,25,8966,154
2020-04-03,Massachusetts,25,10402,192
2020-04-04,Massachusetts,25,11736,216
2020-04-05,Massachusetts,25,12500,231
2020-04-06,Massachusetts,25,13837,260
2020-04-07,Massachusetts,25,15202,356
2020-04-08,Massachusetts,25,16790,433
2020-04-09,Massachusetts,25,18941,503
2020-04-10,Massachusetts,25,20974,599
2020-04-11,Massachusetts,25,22860,686
2020-04-12,Massachusetts,25,25475,756
2020-04-13,Massachusetts,25,26867,844
2020-04-14,Massachusetts,25,28163,957
2020-04-15,Massachusetts,25,29918,1108
2020-04-16,Massachusetts,25,32181,1245
2020-04-17,Massachusetts,25,34402,1404
2020-04-18,Massachusetts,25,36372,1560
2020-04-19,Massachusetts,25,38077,1706
2020-04-20,Massachusetts,25,39643,1809
2020-04-21,Massachusetts,25,41199,1961
2020-04-22,Massachusetts,25,42944,2182
2020-04-23,Massachusetts,25,46023,2360
2020-04-24,Massachusetts,25,50969,2556
2020-04-25,Massachusetts,25,53348,2730
2020-04-26,Massachusetts,25,54938,2899
2020-04-27,Massachusetts,25,56462,3003
2020-04-28,Massachusetts,25,58302,3153
2020-04-29,Massachusetts,25,60265,3405
2020-04-30,Massachusetts,25,62205,3562
2020-05-01,Massachusetts,25,64311,3716
2020-05-02,Massachusetts,25,66263,3846
2020-05-03,Massachusetts,25,68087,4004
2020-05-04,Massachusetts,25,69087,4090
2020-05-05,Massachusetts,25,70271,4212
2020-05-06,Massachusetts,25,72025,4420
2020-05-07,Massachusetts,25,73721,4552
2020-05-08,Massachusetts,25,75333,4702
2020-05-09,Massachusetts,25,76743,4840
2020-05-10,Massachusetts,25,77793,4979
2020-05-11,Massachusetts,25,78462,5108
2020-05-12,Massachusetts,25,79332,5141
2020-05-13,Massachusetts,25,80497,5315
2020-05-14,Massachusetts,25,82182,5482
2020-05-15,Massachusetts,25,83421,5592
2020-05-16,Massachusetts,25,84933,5705
2020-05-17,Massachusetts,25,86010,5797
2020-05-18,Massachusetts,25,87052,5862
2020-05-19,Massachusetts,25,87925,5938
2020-05-20,Massachusetts,25,88970,6066
2020-05-21,Massachusetts,25,90084,6148
2020-05-22,Massachusetts,25,90889,6228
2020-05-23,Massachusetts,25,91662,6304
2020-05-24,Massachusetts,25,92675,6372
2020-05-25,Massachusetts,25,93271,6416
2020-05-26,Massachusetts,25,93693,6473
2020-05-27,Massachusetts,25,94220,6547
2020-05-28,Massachusetts,25,94895,6640
2020-05-29,Massachusetts,25,95512,6718
2020-05-30,Massachusetts,25,96301,6768
2020-05-31,Massachusetts,25,96965,6846
2020-06-01,Massachusetts,25,100805,7035
2020-06-02,Massachusetts,25,101163,7085
2020-06-03,Massachusetts,25,101592,7152
2020-06-04,Massachusetts,25,102063,7201
2020-06-05,Massachusetts,25,102557,7235
2020-06-06,Massachusetts,25,103132,7289
2020-06-07,Massachusetts,25,103436,7316
2020-06-08,Massachusetts,25,103626,7353
2020-06-09,Massachusetts,25,103889,7408
2020-06-10,Massachusetts,25,104156,7454
2020-06-11,Massachusetts,25,104667,7492
2020-06-12,Massachusetts,25,105059,7538
2020-06-13,Massachusetts,25,105395,7576
2020-06-14,Massachusetts,25,105603,7624
2020-06-15,Massachusetts,25,105690,7646
2020-06-16,Massachusetts,25,105885,7664
2020-06-17,Massachusetts,25,106151,7733
2020-06-18,Massachusetts,25,106422,7769
2020-06-19,Massachusetts,25,106650,7799
2020-06-20,Massachusetts,25,106936,7827
2020-06-21,Massachusetts,25,107061,7857
2020-06-22,Massachusetts,25,107210,7873
2020-06-23,Massachusetts,25,107439,7889
2020-06-24,Massachusetts,25,107611,7937
2020-06-25,Massachusetts,25,107837,7962
2020-06-26,Massachusetts,25,108070,8012
2020-06-27,Massachusetts,25,108443,8040
2020-06-28,Massachusetts,25,108667,8060
2020-06-29,Massachusetts,25,108768,8095
2020-06-30,Massachusetts,25,108882,8054
2020-07-01,Massachusetts,25,109143,8081
2020-07-02,Massachusetts,25,109338,8132
2020-07-03,Massachusetts,25,109628,8149
2020-07-04,Massachusetts,25,109838,8172
2020-07-05,Massachusetts,25,109974,8183
2020-07-06,Massachusetts,25,110137,8198
2020-07-07,Massachusetts,25,110338,8213
2020-07-08,Massachusetts,25,110602,8243
2020-07-09,Massachusetts,25,110897,8268
2020-07-10,Massachusetts,25,111110,8296
2020-07-11,Massachusetts,25,111398,8310
2020-07-12,Massachusetts,25,111597,8325
2020-07-13,Massachusetts,25,111827,8330
