2020-03-02,Georgia,13,2,0
2020-03-03,Georgia,13,2,0
2020-03-04,Georgia,13,2,0
2020-03-05,Georgia,13,2,0
2020-03-06,Georgia,13,3,0
2020-03-07,Georgia,13,7,0
2020-03-08,Georgia,13,11,0
2020-03-09,Georgia,13,17,0
2020-03-10,Georgia,13,22,0
2020-03-11,Georgia,13,31,0
2020-03-12,Georgia,13,31,1
2020-03-13,Georgia,13,41,1
2020-03-14,Georgia,13,65,1
2020-03-15,Georgia,13,97,1
2020-03-16,Georgia,13,118,1
2020-03-17,Georgia,13,142,1
2020-03-18,Georgia,13,193,3
2020-03-19,Georgia,13,282,10
2020-03-20,Georgia,13,482,14
2020-03-21,Georgia,13,552,20
2020-03-22,Georgia,13,620,25
2020-03-23,Georgia,13,800,25
2020-03-24,Georgia,13,1095,38
2020-03-25,Georgia,13,1385,47
2020-03-26,Georgia,13,1641,56
2020-03-27,Georgia,13,2198,64
2020-03-28,Georgia,13,2447,79
2020-03-29,Georgia,13,2683,83
2020-03-30,Georgia,13,3032,103
2020-03-31,Georgia,13,4116,126
2020-04-01,Georgia,13,4747,154
2020-04-02,Georgia,13,5444,176
2020-04-03,Georgia,13,5967,198
2020-04-04,Georgia,13,6383,208
2020-04-05,Georgia,13,6742,219
2020-04-06,Georgia,13,7558,294
2020-04-07,Georgia,13,9156,348
2020-04-08,Georgia,13,10204,370
2020-04-09,Georgia,13,10885,412
2020-04-10,Georgia,13,11859,425
2020-04-11,Georgia,13,12261,432
2020-04-12,Georgia,13,12103,438
2020-04-13,Georgia,13,13125,479
2020-04-14,Georgia,13,13913,517
2020-04-15,Georgia,13,14583,569
2020-04-16,Georgia,13,15644,611
2020-04-17,Georgia,13,16658,661
2020-04-18,Georgia,13,17014,670
2020-04-19,Georgia,13,17619,682
2020-04-20,Georgia,13,18447,767
2020-04-21,Georgia,13,19189,810
2020-04-22,Georgia,13,20099,837
2020-04-23,Georgia,13,20905,871
2020-04-24,Georgia,13,21575,889
2020-04-25,Georgia,13,22225,897
2020-04-26,Georgia,13,22459,907
2020-04-27,Georgia,13,23229,981
2020-04-28,Georgia,13,23607,1022
2020-04-29,Georgia,13,24300,1086
2020-04-30,Georgia,13,25431,1121
2020-05-01,Georgia,13,26436,1153
2020-05-02,Georgia,13,27268,1161
2020-05-03,Georgia,13,27618,1168
2020-05-04,Georgia,13,28350,1228
2020-05-05,Georgia,13,28876,1277
2020-05-06,Georgia,13,29724,1309
2020-05-07,Georgia,13,30524,1332
2020-05-08,Georgia,13,31089,1378
2020-05-09,Georgia,13,31481,1380
2020-05-10,Georgia,13,32267,1383
2020-05-11,Georgia,13,32448,1420
2020-05-12,Georgia,13,33311,1470
2020-05-13,Georgia,13,33866,1494
2020-05-14,Georgia,13,34422,1521
2020-05-15,Georgia,13,35242,1563
2020-05-16,Georgia,13,35655,1573
2020-05-17,Georgia,13,35954,1584
2020-05-18,Georgia,13,36634,1624
2020-05-19,Georgia,13,37214,1650
2020-05-20,Georgia,13,38162,1672
2020-05-21,Georgia,13,38969,1749
2020-05-22,Georgia,13,39734,1779
2020-05-23,Georgia,13,40408,1794
2020-05-24,Georgia,13,40989,1799
2020-05-25,Georgia,13,41414,1820
2020-05-26,Georgia,13,42066,1867
2020-05-27,Georgia,13,42713,1904
2020-05-28,Georgia,13,43363,1942
2020-05-29,Georgia,13,43888,1953
2020-05-30,Georgia,13,44336,1973
2020-05-31,Georgia,13,45051,2019
2020-06-01,Georgia,13,45757,2057
2020-06-02,Georgia,13,46063,2070
2020-06-03,Georgia,13,46711,2092
2020-06-04,Georgia,13,47528,2116
2020-06-05,Georgia,13,48280,2143
2020-06-06,Georgia,13,48943,2147
2020-06-07,Georgia,13,49371,2148
2020-06-08,Georgia,13,49995,2176
2020-06-09,Georgia,13,50769,2250
2020-06-10,Georgia,13,51465,2292
2020-06-11,Georgia,13,52332,2337
2020-06-12,Georgia,13,53201,2384
2020-06-13,Georgia,13,54178,2411
2020-06-14,Georgia,13,54874,2416
2020-06-15,Georgia,13,55505,2457
2020-06-16,Georgia,13,56302,2492
2020-06-17,Georgia,13,57217,2536
2020-06-18,Georgia,13,58040,2565
2020-06-19,Georgia,13,59117,2596
2020-06-20,Georgia,13,60669,2602
2020-06-21,Georgia,13,61493,2603
2020-06-22,Georgia,13,62705,2607
2020-06-23,Georgia,13,64577,2646
2020-06-24,Georgia,13,66290,2658
2020-06-25,Georgia,13,67796,2704
2020-06-26,Georgia,13,69542,2727
2020-06-27,Georgia,13,71066,2733
2020-06-28,Georgia,13,72800,2735
2020-06-29,Georgia,13,74816,2739
2020-06-30,Georgia,13,77280,2758
2020-07-01,Georgia,13,79589,2779
2020-07-02,Georgia,13,82475,2801
2020-07-03,Georgia,13,85079,2808
2020-07-04,Georgia,13,87592,2809
2020-07-05,Georgia,13,89489,2812
2020-07-06,Georgia,13,91015,2829
2020-07-07,Georgia,13,93707,2850
2020-07-08,Georgia,13,96538,2871
2020-07-09,Georgia,13,98693,2880
2020-07-10,Georgia,13,103597,2915
2020-07-11,Georgia,13,106574,2946
2020-07-12,Georgia,13,108389,2951
2020-07-13,Georgia,13,111937,2972
