2020-03-11,Delaware,10,1,0
2020-03-12,Delaware,10,4,0
2020-03-13,Delaware,10,4,0
2020-03-14,Delaware,10,4,0
2020-03-15,Delaware,10,7,0
2020-03-16,Delaware,10,8,0
2020-03-17,Delaware,10,16,0
2020-03-18,Delaware,10,26,0
2020-03-19,Delaware,10,30,0
2020-03-20,Delaware,10,39,0
2020-03-21,Delaware,10,45,0
2020-03-22,Delaware,10,56,0
2020-03-23,Delaware,10,87,0
2020-03-24,Delaware,10,104,0
2020-03-25,Delaware,10,119,0
2020-03-26,Delaware,10,143,1
2020-03-27,Delaware,10,165,2
2020-03-28,Delaware,10,214,5
2020-03-29,Delaware,10,232,6
2020-03-30,Delaware,10,264,7
2020-03-31,Delaware,10,319,10
2020-04-01,Delaware,10,368,11
2020-04-02,Delaware,10,393,12
2020-04-03,Delaware,10,450,14
2020-04-04,Delaware,10,593,14
2020-04-05,Delaware,10,673,14
2020-04-06,Delaware,10,783,15
2020-04-07,Delaware,10,928,16
2020-04-08,Delaware,10,1116,19
2020-04-09,Delaware,10,1209,23
2020-04-10,Delaware,10,1326,32
2020-04-11,Delaware,10,1479,33
2020-04-12,Delaware,10,1625,35
2020-04-13,Delaware,10,1761,41
2020-04-14,Delaware,10,1926,43
2020-04-15,Delaware,10,2014,46
2020-04-16,Delaware,10,2075,52
2020-04-17,Delaware,10,2323,61
2020-04-18,Delaware,10,2538,67
2020-04-19,Delaware,10,2538,67
2020-04-20,Delaware,10,2745,72
2020-04-21,Delaware,10,2931,82
2020-04-22,Delaware,10,3200,89
2020-04-23,Delaware,10,3308,92
2020-04-24,Delaware,10,3442,100
2020-04-25,Delaware,10,3576,112
2020-04-26,Delaware,10,4034,120
2020-04-27,Delaware,10,4162,125
2020-04-28,Delaware,10,4575,137
2020-04-29,Delaware,10,4655,144
2020-04-30,Delaware,10,4734,152
2020-05-01,Delaware,10,4918,159
2020-05-02,Delaware,10,5038,168
2020-05-03,Delaware,10,5208,177
2020-05-04,Delaware,10,5288,182
2020-05-05,Delaware,10,5371,187
2020-05-06,Delaware,10,5778,193
2020-05-07,Delaware,10,5939,202
2020-05-08,Delaware,10,6083,213
2020-05-09,Delaware,10,6277,221
2020-05-10,Delaware,10,6447,224
2020-05-11,Delaware,10,6565,225
2020-05-12,Delaware,10,6741,237
2020-05-13,Delaware,10,6952,247
2020-05-14,Delaware,10,7223,260
2020-05-15,Delaware,10,7373,271
2020-05-16,Delaware,10,7547,286
2020-05-17,Delaware,10,7670,290
2020-05-18,Delaware,10,7869,297
2020-05-19,Delaware,10,8037,304
2020-05-20,Delaware,10,8194,310
2020-05-21,Delaware,10,8386,317
2020-05-22,Delaware,10,8529,322
2020-05-23,Delaware,10,8690,324
2020-05-24,Delaware,10,8809,326
2020-05-25,Delaware,10,8965,332
2020-05-26,Delaware,10,9066,335
2020-05-27,Delaware,10,9096,344
2020-05-28,Delaware,10,9171,345
2020-05-29,Delaware,10,9236,356
2020-05-30,Delaware,10,9422,361
2020-05-31,Delaware,10,9498,366
2020-06-01,Delaware,10,9605,368
2020-06-02,Delaware,10,9685,373
2020-06-03,Delaware,10,9712,375
2020-06-04,Delaware,10,9746,386
2020-06-05,Delaware,10,9773,388
2020-06-06,Delaware,10,9845,390
2020-06-07,Delaware,10,9942,398
2020-06-08,Delaware,10,9972,398
2020-06-09,Delaware,10,10020,410
2020-06-10,Delaware,10,10056,413
2020-06-11,Delaware,10,10106,414
2020-06-12,Delaware,10,10173,414
2020-06-13,Delaware,10,10229,419
2020-06-14,Delaware,10,10264,422
2020-06-15,Delaware,10,10340,423
2020-06-16,Delaware,10,10403,424
2020-06-17,Delaware,10,10444,426
2020-06-18,Delaware,10,10499,431
2020-06-19,Delaware,10,10611,433
2020-06-20,Delaware,10,10681,434
2020-06-21,Delaware,10,10775,435
2020-06-22,Delaware,10,10820,435
2020-06-23,Delaware,10,10847,504
2020-06-24,Delaware,10,10889,505
2020-06-25,Delaware,10,10980,507
2020-06-26,Delaware,10,11017,507
2020-06-27,Delaware,10,11091,507
2020-06-28,Delaware,10,11226,507
2020-06-29,Delaware,10,11376,507
2020-06-30,Delaware,10,11474,509
2020-07-01,Delaware,10,11510,509
2020-07-02,Delaware,10,11731,510
2020-07-03,Delaware,10,11923,512
2020-07-04,Delaware,10,11996,512
2020-07-05,Delaware,10,12128,512
2020-07-06,Delaware,10,12293,512
2020-07-07,Delaware,10,12414,514
2020-07-08,Delaware,10,12462,515
2020-07-09,Delaware,10,12531,517
2020-07-10,Delaware,10,12652,517
2020-07-11,Delaware,10,12743,517
2020-07-12,Delaware,10,12804,517
2020-07-13,Delaware,10,12879,517
