2020-03-18,Arizona,04,8,0,5,0,16,2,3,52,0
2020-03-19,Arizona,04,19,0,7,0,30,0,3,38,0
2020-03-20,Arizona,04,23,1,16,0,21,0,0,51,0
2020-03-21,Arizona,04,34,0,14,0,8,1,2,39,0
2020-03-22,Arizona,04,49,1,12,0,7,1,3,44,0
2020-03-23,Arizona,04,81,0,17,0,14,11,0,63,1
2020-03-24,Arizona,04,92,4,10,0,6,27,1,73,0
2020-03-25,Arizona,04,76,0,10,0,12,51,1,101,0
2020-03-26,Arizona,04,106,2,12,0,5,37,2,100,0
2020-03-27,Arizona,04,157,7,9,0,15,27,1,70,0
2020-03-28,Arizona,04,108,0,10,0,7,15,0,106,1
2020-03-29,Arizona,04,157,3,10,0,9,9,1,111,0
2020-03-30,Arizona,04,239,2,6,0,3,53,1,234,0
2020-03-31,Arizona,04,129,4,5,0,5,29,0,244,0
2020-04-01,Arizona,04,115,5,13,0,8,31,0,318,1
2020-04-02,Arizona,04,187,6,10,0,7,23,1,307,0
2020-04-03,Arizona,04,169,6,7,0,16,43,0,458,0
2020-04-04,Arizona,04,250,12,11,0,20,71,0,584,2
2020-04-05,Arizona,04,250,11,12,0,9,72,0,758,0
2020-04-06,Arizona,04,197,3,5,0,9,43,1,498,2
2020-04-07,Arizona,04,111,10,7,0,21,26,1,429,0
2020-04-08,Arizona,04,149,3,4,0,12,48,0,438,0
2020-04-09,Arizona,04,292,9,4,0,25,77,0,337,1
2020-04-10,Arizona,04,94,8,8,0,23,76,0,343,2
2020-04-11,Arizona,04,281,15,5,0,34,103,1,371,0
2020-04-12,Arizona,04,146,5,4,0,38,164,0,288,1
2020-04-13,Arizona,04,163,5,6,0,40,129,0,271,2
2020-04-14,Arizona,04,104,9,3,0,27,212,1,290,1
2020-04-15,Arizona,04,156,11,7,0,21,181,0,267,1
2020-04-16,Arizona,04,272,10,6,0,30,227,0,346,1
2020-04-17,Arizona,04,273,22,11,0,41,551,7,346,2
2020-04-18,Arizona,04,212,7,13,0,16,416,7,301,0
2020-04-19,Arizona,04,210,7,15,0,48,447,0,273,1
2020-04-20,Arizona,04,135,3,15,0,34,438,1,292,3
2020-04-21,Arizona,04,187,22,20,0,20,474,2,391,3
2020-04-22,Arizona,04,208,23,15,0,7,587,1,365,3
2020-04-23,Arizona,04,310,21,20,0,25,397,4,387,0
2020-04-24,Arizona,04,276,11,40,0,17,510,3,505,1
2020-04-25,Arizona,04,235,7,21,0,24,494,0,472,0
2020-04-26,Arizona,04,246,2,16,0,14,365,2,312,1
2020-04-27,Arizona,04,190,0,28,0,18,456,1,285,1
2020-04-28,Arizona,04,232,20,30,0,23,687,4,308,4
2020-04-29,Arizona,04,254,11,35,0,24,607,9,652,3
2020-04-30,Arizona,04,446,12,33,0,29,347,4,833,9
2020-05-01,Arizona,04,314,10,67,2,53,303,0,454,4
2020-05-02,Arizona,04,402,23,70,0,63,413,9,430,1
2020-05-03,Arizona,04,276,9,72,0,42,674,5,458,0
2020-05-04,Arizona,04,279,0,86,0,40,624,1,565,3
2020-05-05,Arizona,04,386,33,76,0,36,549,3,732,8
2020-05-06,Arizona,04,402,31,115,0,31,374,5,894,10
2020-05-07,Arizona,04,238,24,112,1,31,520,2,790,3
2020-05-08,Arizona,04,581,67,124,0,34,341,1,766,3
2020-05-09,Arizona,04,434,15,105,1,22,183,4,965,11
2020-05-10,Arizona,04,159,4,119,0,25,293,2,992,9
2020-05-11,Arizona,04,261,6,106,0,42,235,5,782,9
2020-05-12,Arizona,04,356,20,115,2,32,312,4,1035,9
2020-05-13,Arizona,04,440,32,168,2,35,514,6,901,9
2020-05-14,Arizona,04,498,30,150,3,48,534,16,958,4
2020-05-15,Arizona,04,495,27,147,1,58,381,13,1102,13
2020-05-16,Arizona,04,462,28,210,4,44,328,12,1207,6
2020-05-17,Arizona,04,306,1,138,0,58,336,14,989,3
2020-05-18,Arizona,04,233,6,196,1,53,407,10,953,6
2020-05-19,Arizona,04,396,18,240,0,70,437,8,1043,7
2020-05-20,Arizona,04,331,43,173,0,25,263,15,957,9
2020-05-21,Arizona,04,418,16,179,2,43,285,10,1652,39
2020-05-22,Arizona,04,293,12,232,1,42,407,7,1936,18
2020-05-23,Arizona,04,432,24,278,5,46,522,9,1748,18
2020-05-24,Arizona,04,299,1,251,7,29,340,4,2160,7
2020-05-25,Arizona,04,222,6,238,2,36,382,4,2506,19
2020-05-26,Arizona,04,222,1,279,0,37,291,18,2177,18
2020-05-27,Arizona,04,479,24,376,5,52,331,4,2248,22
2020-05-28,Arizona,04,501,26,344,5,51,248,5,2128,11
2020-05-29,Arizona,04,702,28,280,2,29,187,12,1935,14
2020-05-30,Arizona,04,790,18,273,1,29,119,14,958,22
2020-05-31,Arizona,04,681,3,142,0,18,87,4,686,7
2020-06-01,Arizona,04,187,12,84,1,14,60,8,596,5
2020-06-02,Arizona,04,1127,25,131,1,20,56,9,555,3
2020-06-03,Arizona,04,995,40,95,1,14,45,14,460,0
2020-06-04,Arizona,04,573,17,78,1,6,51,10,490,1
2020-06-05,Arizona,04,1551,16,94,1,13,82,1,535,2
2020-06-06,Arizona,04,1148,30,131,3,12,93,10,563,1
2020-06-07,Arizona,04,1407,2,133,1,20,93,5,654,0
2020-06-08,Arizona,04,837,4,125,0,16,50,5,606,4
2020-06-09,Arizona,04,635,22,120,0,24,37,4,687,3
2020-06-10,Arizona,04,1585,26,173,1,13,51,7,711,0
2020-06-11,Arizona,04,1544,30,146,2,19,50,13,714,8
2020-06-12,Arizona,04,1642,27,126,1,15,72,6,924,14
2020-06-13,Arizona,04,1606,33,140,6,14,68,6,1311,23
2020-06-14,Arizona,04,1180,4,102,8,22,33,3,1350,68
2020-06-15,Arizona,04,1052,10,108,1,15,29,2,1588,83
2020-06-16,Arizona,04,2293,24,186,2,14,35,4,2095,74
2020-06-17,Arizona,04,1861,24,141,4,13,14,10,2071,124
2020-06-18,Arizona,04,2572,35,209,5,12,18,3,3394,180
2020-06-19,Arizona,04,3183,35,359,6,32,28,5,3238,206
2020-06-20,Arizona,04,3284,25,380,12,34,10,6,3680,341
2020-06-21,Arizona,04,2468,3,307,21,38,8,3,3286,168
2020-06-22,Arizona,04,2101,4,199,9,11,12,3,1670,92
2020-06-23,Arizona,04,3630,44,255,12,17,6,3,2524,213
2020-06-24,Arizona,04,1810,69,270,9,33,14,8,2604,611
2020-06-25,Arizona,04,3090,28,427,13,82,5,9,3259,5121
2020-06-26,Arizona,04,3379,42,510,11,75,17,5,4409,6096
2020-06-27,Arizona,04,3476,44,757,19,104,14,10,7044,4909
2020-06-28,Arizona,04,3809,13,580,28,81,13,4,7225,3729
2020-06-29,Arizona,04,641,4,378,33,59,12,5,6018,2515
2020-06-30,Arizona,04,4797,47,574,48,86,14,12,6741,2360
2020-07-01,Arizona,04,4753,81,694,199,88,11,11,6867,2276
2020-07-02,Arizona,04,3343,40,609,78,68,31,19,6812,3837
2020-07-03,Arizona,04,4399,36,699,112,126,74,9,6307,7227
2020-07-04,Arizona,04,2722,19,672,85,92,58,9,6675,6624
2020-07-05,Arizona,04,3510,8,520,153,36,34,4,5301,4598
2020-07-06,Arizona,04,3416,3,397,88,18,21,2,4757,2474
2020-07-07,Arizona,04,3617,101,502,52,33,27,9,6375,3198
2020-07-08,Arizona,04,3551,40,683,33,41,26,29,6040,3671
2020-07-09,Arizona,04,4073,74,873,27,74,39,241,6474,2809
2020-07-10,Arizona,04,4164,46,767,27,84,23,237,5778,3601
2020-07-11,Arizona,04,3044,65,793,31,122,40,186,7601,3235
2020-07-12,Arizona,04,2488,81,720,17,78,13,102,6221,3077
2020-07-13,Arizona,04,1438,11,620,20,47,19,107,6443,2526
