2020-03-05,Jefferson,Colorado,08059,1,0
2020-03-06,Jefferson,Colorado,08059,1,0
2020-03-06,Jefferson,Washington,53031,1,0
2020-03-07,Jefferson,Colorado,08059,1,0
2020-03-07,Jefferson,Washington,53031,1,0
2020-03-08,Jefferson,Colorado,08059,1,0
2020-03-08,Jefferson,Kentucky,21111,1,0
2020-03-08,Jefferson,Washington,53031,1,0
2020-03-09,Jefferson,Colorado,08059,1,0
2020-03-09,Jefferson,Kentucky,21111,1,0
2020-03-09,Jefferson,Louisiana,22051,1,0
2020-03-09,Jefferson,Washington,53031,1,0
2020-03-10,Jefferson,Colorado,08059,2,0
2020-03-10,Jefferson,Kentucky,21111,1,0
2020-03-10,Jefferson,Louisiana,22051,1,0
2020-03-10,Jefferson,Washington,53031,1,0
2020-03-11,Jefferson,Arkansas,05069,1,0
2020-03-11,Jefferson,Colorado,08059,4,0
2020-03-11,Jefferson,Kentucky,21111,1,0
2020-03-11,Jefferson,Louisiana,22051,1,0
2020-03-11,Jefferson,Washington,53031,1,0
2020-03-12,Jefferson,Arkansas,05069,1,0
2020-03-12,Jefferson,Colorado,08059,5,0
2020-03-12,Jefferson,Kentucky,21111,2,0
2020-03-12,Jefferson,Louisiana,22051,1,0
2020-03-12,Jefferson,Washington,53031,1,0
2020-03-13,Jefferson,Alabama,01073,2,0
2020-03-13,Jefferson,Arkansas,05069,1,0
2020-03-13,Jefferson,Colorado,08059,7,0
2020-03-13,Jefferson,Kentucky,21111,2,0
2020-03-13,Jefferson,Louisiana,22051,3,0
2020-03-13,Jefferson,Tennessee,47089,1,0
2020-03-13,Jefferson,Washington,53031,1,0
2020-03-14,Jefferson,Alabama,01073,6,0
2020-03-14,Jefferson,Arkansas,05069,2,0
2020-03-14,Jefferson,Colorado,08059,9,0
2020-03-14,Jefferson,Kentucky,21111,4,0
2020-03-14,Jefferson,Louisiana,22051,11,0
2020-03-14,Jefferson,Tennessee,47089,1,0
2020-03-14,Jefferson,Washington,53031,1,0
2020-03-15,Jefferson,Alabama,01073,13,0
2020-03-15,Jefferson,Arkansas,05069,5,0
2020-03-15,Jefferson,Colorado,08059,12,0
2020-03-15,Jefferson,Kentucky,21111,6,0
2020-03-15,Jefferson,Louisiana,22051,14,0
2020-03-15,Jefferson,Tennessee,47089,1,0
