2020-03-03 Maricopa Arizona 04013 2 0
2020-03-03 Alameda California 06001 2 0
2020-03-03 |Contra Costa| California 06013 1 0
2020-03-03 Humboldt California 06023 1 0
2020-03-03 |Los Angeles| California 06037 1 0
2020-03-03 Marin California 06041 1 0
2020-03-03 Napa California 06055 1 0
2020-03-03 Orange California 06059 3 0
2020-03-03 Placer California 06061 2 0
2020-03-03 Sacramento California 06067 3 0
2020-03-03 |San Diego| California 06073 1 0
2020-03-03 |San Francisco| California 06075 3 0
2020-03-03 |San Mateo| California 06081 1 0
2020-03-03 |Santa Clara| California 06085 11 0
2020-03-03 Solano California 06095 12 0
2020-03-03 Sonoma California 06097 2 0
2020-03-03 Hillsborough Florida 12057 2 0
2020-03-03 Manatee Florida 12081 1 0
2020-03-03 Fulton Georgia 13121 2 0
2020-03-03 Cook Illinois 17031 4 0
2020-03-03 Norfolk Massachusetts 25021 1 0
2020-03-03 Suffolk Massachusetts 25025 1 0
2020-03-03 Douglas Nebraska 31055 13 0
2020-03-03 Grafton |New Hampshire| 33009 2 0
2020-03-03 |New York City| |New York|  2 0
2020-03-03 Wake |North Carolina| 37183 1 0
2020-03-03 Washington Oregon 41067 2 0
2020-03-03 Unknown |Rhode Island|  2 0
2020-03-03 Bexar Texas 48029 11 0
2020-03-03 |Salt Lake| Utah 49035 1 0
2020-03-03 King Washington 53033 22 10
2020-03-03 Snohomish Washington 53061 5 0
2020-03-03 Spokane Washington 53063 4 0
2020-03-03 |Walla Walla| Washington 53071 1 0
2020-03-03 Dane Wisconsin 55025 1 0
